
Reading from file '/home/lorenzosciandra/Documenti/Code/GithubProjects/HybridTSPSolver/src/HybridSolver/data/AdjacencyMatrix/tsp_100_nodes/tsp_test_46.csv'

Writing to file '/home/lorenzosciandra/Documenti/Code/GithubProjects/HybridTSPSolver/src/HybridSolver/results/AdjacencyMatrix/tsp_100_nodes_hybrid/tsp_result_46.txt'

Optimal tour found with candidate node = 0, elapsed time = 23.323709s and interrupted = FALSE

B-&-B tree with generated BBNodes = 773,  explored BBNodes = 666 and max tree level = 16

Number of fixed edges = 42749

SUBPROBLEM with cost = 7.936946, type = CLOSED_NEAREST_NEIGHBOR_HYBRID, level of the BB tree = 0, prob_tour = 0.995812, BBNode number = 0 and time to obtain = 0.000000s
MST or 1-Tree with cost: 7.936946 and validity = TRUE
Edge4403: 66 <--> 80 weight = 0.021583 prob = 1.000000
Edge822: 8 <--> 66 weight = 0.100236 prob = 0.975437
Edge790: 8 <--> 34 weight = 0.029440 prob = 0.996408
Edge420: 4 <--> 34 weight = 0.030685 prob = 0.999069
Edge477: 4 <--> 91 weight = 0.058696 prob = 0.999072
Edge3952: 54 <--> 91 weight = 0.135314 prob = 0.998769
Edge3951: 54 <--> 90 weight = 0.131053 prob = 0.999331
Edge4311: 63 <--> 90 weight = 0.096872 prob = 0.999955
Edge4094: 58 <--> 63 weight = 0.128258 prob = 0.999878
Edge4123: 58 <--> 92 weight = 0.060996 prob = 1.000000
Edge2093: 23 <--> 92 weight = 0.126935 prob = 1.000000
Edge2074: 23 <--> 73 weight = 0.030304 prob = 1.000000
Edge4428: 67 <--> 73 weight = 0.067832 prob = 0.999858
Edge640: 6 <--> 67 weight = 0.052417 prob = 0.999942
Edge606: 6 <--> 33 weight = 0.063371 prob = 0.999825
Edge2766: 33 <--> 60 weight = 0.047055 prob = 1.000000
Edge2895: 35 <--> 60 weight = 0.140711 prob = 1.000000
Edge2912: 35 <--> 77 weight = 0.066177 prob = 1.000000
Edge3443: 44 <--> 77 weight = 0.207900 prob = 1.000000
Edge3462: 44 <--> 96 weight = 0.109207 prob = 1.000000
Edge4881: 87 <--> 96 weight = 0.144980 prob = 1.000000
Edge1535: 16 <--> 87 weight = 0.083702 prob = 0.994787
Edge1497: 16 <--> 49 weight = 0.072993 prob = 0.993392
Edge3712: 49 <--> 86 weight = 0.011541 prob = 1.000000
Edge3902: 53 <--> 86 weight = 0.171187 prob = 0.962543
Edge2276: 26 <--> 53 weight = 0.074349 prob = 0.974977
Edge2270: 26 <--> 47 weight = 0.173617 prob = 0.994713
Edge3582: 47 <--> 57 weight = 0.023186 prob = 1.000000
Edge4084: 57 <--> 94 weight = 0.085245 prob = 0.999726
Edge4755: 79 <--> 94 weight = 0.078466 prob = 0.990096
Edge4150: 59 <--> 79 weight = 0.072065 prob = 1.000000
Edge2564: 30 <--> 59 weight = 0.110615 prob = 0.998629
Edge2588: 30 <--> 83 weight = 0.109221 prob = 0.985799
Edge1853: 20 <--> 83 weight = 0.028972 prob = 1.000000
Edge1802: 20 <--> 32 weight = 0.098061 prob = 0.988152
Edge2738: 32 <--> 98 weight = 0.089329 prob = 1.000000
Edge2464: 28 <--> 98 weight = 0.024090 prob = 1.000000
Edge2104: 24 <--> 28 weight = 0.076272 prob = 1.000000
Edge2150: 24 <--> 74 weight = 0.063257 prob = 1.000000
Edge920: 9 <--> 74 weight = 0.026064 prob = 1.000000
Edge864: 9 <--> 18 weight = 0.034048 prob = 0.999962
Edge309: 3 <--> 18 weight = 0.062980 prob = 0.990398
Edge305: 3 <--> 14 weight = 0.073070 prob = 0.983524
Edge1342: 14 <--> 61 weight = 0.020696 prob = 0.999929
Edge3831: 52 <--> 61 weight = 0.035649 prob = 0.995388
Edge3825: 52 <--> 55 weight = 0.067637 prob = 0.987128
Edge3973: 55 <--> 68 weight = 0.058844 prob = 1.000000
Edge4467: 68 <--> 81 weight = 0.086020 prob = 0.977559
Edge746: 7 <--> 81 weight = 0.027045 prob = 1.000000
Edge687: 7 <--> 22 weight = 0.048384 prob = 0.999842
Edge1990: 22 <--> 65 weight = 0.029171 prob = 0.999947
Edge3485: 45 <--> 65 weight = 0.023839 prob = 1.000000
Edge3495: 45 <--> 75 weight = 0.047829 prob = 0.999894
Edge1766: 19 <--> 75 weight = 0.062989 prob = 0.998002
Edge1776: 19 <--> 85 weight = 0.067362 prob = 0.999938
Edge3283: 41 <--> 85 weight = 0.093811 prob = 0.996382
Edge3274: 41 <--> 76 weight = 0.050481 prob = 0.999999
Edge3157: 39 <--> 76 weight = 0.100765 prob = 0.992647
Edge2937: 36 <--> 39 weight = 0.121551 prob = 0.998592
Edge2967: 36 <--> 69 weight = 0.067634 prob = 0.995321
Edge1265: 13 <--> 69 weight = 0.029219 prob = 1.000000
Edge1234: 13 <--> 38 weight = 0.105958 prob = 0.992959
Edge3091: 38 <--> 70 weight = 0.089954 prob = 0.999664
Edge2365: 27 <--> 70 weight = 0.161666 prob = 0.999762
Edge2367: 27 <--> 72 weight = 0.083135 prob = 1.000000
Edge1095: 11 <--> 72 weight = 0.071382 prob = 1.000000
Edge11: 0 <--> 11 weight = 0.202272 prob = 0.990319
Edge51: 0 <--> 51 weight = 0.031137 prob = 1.000000
Edge3818: 51 <--> 95 weight = 0.064367 prob = 0.995249
